0  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  3.77961  -4.43186  -1.55851  -0.685851  0.0121833  213.465    2.808
1  0  -211  0.382635  -0.270535  -0.150596  -0.685851  0.0121833  213.465    0.140
1  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -1.14513  -0.0347469  6.71955  -0.744479  -0.19634  231.264    2.808
1  0  -211  -0.0502313  -0.0109158  0.130923  -0.744479  -0.19634  231.264    0.140
2  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0875335  -0.105199  6.61531  -0.660272  0.239128  210.245    2.808
1  0  -211  0.0538549  -0.01452  0.710592  -0.660272  0.239128  210.245    0.140
3  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0953041  -0.162285  6.64984  -0.657038  0.149558  303.569    2.808
1  0  -211  -0.0144042  0.104882  0.522258  -0.657038  0.149558  303.569    0.140
4  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0507168  0.135326  6.61902  -0.63643  -0.0162243  199.489    2.808
1  0  -211  -0.119721  -0.032018  0.433139  -0.63643  -0.0162243  199.489    0.140
5  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.085404  -0.19592  6.65542  -0.764564  -0.160168  231.208    2.808
1  0  -211  -0.0308474  0.0962246  0.305059  -0.764564  -0.160168  231.208    0.140
6  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0101745  -0.170864  6.05444  -0.825283  0.199572  213.618    2.808
1  0  -211  0.0903659  -0.0639023  0.567116  -0.825283  0.199572  213.618    0.140
7  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0380641  -0.120304  6.36959  -0.745218  -0.034988  196.525    2.808
1  0  -211  0.0506079  0.0947386  0.534766  -0.745218  -0.034988  196.525    0.140
8  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0435138  0.0229519  5.96074  -0.790692  0.151488  207.089    2.808
1  0  -211  -0.0916279  0.0696467  0.488837  -0.790692  0.151488  207.089    0.140
9  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0518197  -0.184091  6.5099  -0.828154  0.0623328  220.204    2.808
1  0  -211  0.122249  0.00122238  0.511707  -0.828154  0.0623328  220.204    0.140
10  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.123781  0.121483  6.83759  -0.730981  0.204709  219.847    2.808
1  0  -211  -0.0628733  -0.0502518  0.65661  -0.730981  0.204709  219.847    0.140
