0  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  3.99412  -4.67421  -1.64659  -2.45086  -0.0200407  248.684    2.808
1  0  -211  0.399148  -0.28919  -0.157376  -2.45086  -0.0200407  248.684    0.140
1  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -1.11049  -0.0334238  6.52105  -2.50484  0.193332  261.246    2.808
1  0  -211  -0.0492974  -0.0108802  0.125571  -2.50484  0.193332  261.246    0.140
2  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0900562  -0.114166  7.16407  -2.42977  -0.133227  244.153    2.808
1  0  -211  0.0535995  -0.015428  0.766155  -2.42977  -0.133227  244.153    0.140
3  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.100471  -0.165952  7.10795  -2.58065  -0.0487885  344.776    2.808
1  0  -211  -0.0140098  0.104602  0.557231  -2.58065  -0.0487885  344.776    0.140
4  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0552784  0.13809  6.80776  -2.5747  0.0850314  229.472    2.808
1  0  -211  -0.12002  -0.0318366  0.445518  -2.5747  0.0850314  229.472    0.140
5  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0853781  -0.195873  6.65212  -2.39466  0.0942853  263.257    2.808
1  0  -211  -0.0308487  0.0962269  0.304899  -2.39466  0.0942853  263.257    0.140
6  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0191638  -0.191854  6.64648  -2.62697  0.0894385  249.71    2.808
1  0  -211  0.091168  -0.0657752  0.619942  -2.62697  0.0894385  249.71    0.140
7  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0423139  -0.121529  6.7005  -2.30321  9.04977e-06  227.686    2.808
1  0  -211  0.0509519  0.0946394  0.561547  -2.30321  9.04977e-06  227.686    0.140
8  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0377628  0.0340201  6.73166  -2.32384  -0.0839385  245.436    2.808
1  0  -211  -0.0920837  0.0705239  0.549936  -2.32384  -0.0839385  245.436    0.140
9  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0361417  -0.167621  5.87748  -2.32534  0.0311161  244.702    2.808
1  0  -211  0.121048  0.00248477  0.463236  -2.32534  0.0311161  244.702    0.140
10  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.122242  0.119683  6.64828  -2.48714  0.0456314  249.487    2.808
1  0  -211  -0.0630139  -0.0504162  0.63931  -2.48714  0.0456314  249.487    0.140
11  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0289358  0.209223  6.74231  -2.52031  -0.130766  240.077    2.808
1  0  -211  -0.114547  -0.0347364  0.476466  -2.52031  -0.130766  240.077    0.140
12  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.159703  0.0211105  6.92302  -2.61593  -0.0919999  266.975    2.808
1  0  -211  -0.0964654  0.00799617  0.607215  -2.61593  -0.0919999  266.975    0.140
13  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  1.96191  0.271306  5.59864  -2.49178  -0.123966  283.688    2.808
1  0  -211  0.224694  -0.0602471  0.543845  -2.49178  -0.123966  283.688    0.140
14  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.121025  0.0885393  6.32726  -2.26538  0.0424036  251.007    2.808
1  0  -211  0.104514  0.044501  0.492493  -2.26538  0.0424036  251.007    0.140
15  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.234656  -0.0369203  6.72615  -2.45316  -0.211999  227.073    2.808
1  0  -211  0.0677222  0.0854942  0.491299  -2.45316  -0.211999  227.073    0.140
16  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.190141  0.000584752  6.82868  -2.32233  0.0853966  242.777    2.808
1  0  -211  -0.0884956  0.0145548  0.253895  -2.32233  0.0853966  242.777    0.140
17  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.136403  0.105598  7.31158  -2.56009  -0.128401  229.292    2.808
1  0  -211  -0.0506401  -0.0301319  0.180137  -2.56009  -0.128401  229.292    0.140
18  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
