0  2  0.  0.
-1  2  3  3.94425  -4.61786  -1.62611  -2.7  0  237.126    2.808
1  0  -211  0.395306  -0.28485  -0.155799  -2.7  0  237.126    0.140
1  2  0.  0.
-1  2  3  -1.2193  -0.0375803  7.14463  -2.7  0  244.726    2.808
1  0  -211  -0.0522122  -0.0109915  0.142275  -2.7  0  244.726    0.140
2  2  0.  0.
-1  2  3  -0.0839463  -0.092447  5.835  -2.7  0  234.266    2.808
1  0  -211  0.0542161  -0.013236  0.632021  -2.7  0  234.266    0.140
3  2  0.  0.
-1  2  3  0.0867519  -0.156217  5.89166  -2.7  0  267.207    2.808
1  0  -211  -0.0150557  0.105344  0.464504  -2.7  0  267.207    0.140
4  2  0.  0.
-1  2  3  -0.0235458  0.118856  5.49477  -2.7  0  229.668    2.808
1  0  -211  -0.117939  -0.0330978  0.359426  -2.7  0  229.668    0.140
5  2  0.  0.
-1  2  3  0.0829709  -0.191474  6.345  -2.7  0  242.11    2.808
1  0  -211  -0.0309655  0.0964404  0.289991  -2.7  0  242.11    0.140
6  2  0.  0.
-1  2  3  0.021916  -0.198281  6.82773  -2.7  0  238.661    2.808
1  0  -211  0.0914142  -0.0663501  0.636156  -2.7  0  238.661    0.140
7  2  0.  0.
-1  2  3  0.0460237  -0.122599  6.98935  -2.7  0  228.461    2.808
1  0  -211  0.0512525  0.0945527  0.584957  -2.7  0  228.461    0.140
8  2  0.  0.
-1  2  3  0.0370193  0.035451  6.83132  -2.7  0  235.473    2.808
1  0  -211  -0.0921427  0.0706375  0.55785  -2.7  0  235.473    0.140
9  2  0.  0.
-1  2  3  0.0608579  -0.193586  6.87448  -2.7  0  238.713    2.808
1  0  -211  0.122944  0.0004932  0.539706  -2.7  0  238.713    0.140
10  2  0.  0.
-1  2  3  0.11965  0.116651  6.32928  -2.7  0  236.613    2.808
1  0  -211  -0.0632504  -0.0506928  0.610207  -2.7  0  236.613    0.140
11  2  0.  0.
-1  2  3  -0.01627  0.193821  6.10509  -2.7  0  233.101    2.808
1  0  -211  -0.113662  -0.0358123  0.431953  -2.7  0  233.101    0.140
12  2  0.  0.
-1  2  3  0.153491  0.0182514  6.18333  -2.7  0  241.801    2.808
1  0  -211  -0.0969885  0.00775539  0.544922  -2.7  0  241.801    0.140
13  2  0.  0.
-1  2  3  2.13779  0.288283  6.09273  -2.7  0  254.85    2.808
1  0  -211  0.241002  -0.058673  0.589657  -2.7  0  254.85    0.140
14  2  0.  0.
-1  2  3  -0.12252  0.100585  6.94471  -2.7  0  241.007    2.808
1  0  -211  0.1044  0.0454141  0.539301  -2.7  0  241.007    0.140
15  2  0.  0.
-1  2  3  -0.238995  -0.0356579  6.91374  -2.7  0  229.163    2.808
1  0  -211  0.0674114  0.0855846  0.504735  -2.7  0  229.163    0.140
16  2  0.  0.
-1  2  3  0.192921  0.000998895  7.02242  -2.7  0  236.258    2.808
1  0  -211  -0.0883815  0.0145718  0.261841  -2.7  0  236.258    0.140
17  2  0.  0.
-1  2  3  -0.134631  0.104883  7.24059  -2.7  0  229.187    2.808
1  0  -211  -0.0505868  -0.0301534  0.178003  -2.7  0  229.187    0.140
18  2  0.  0.
-1  2  3  0.0389358  -0.133758  6.3681  -2.7  0  229.408    2.808
1  0  -211  -0.0301405  0.0828707  0.599421  -2.7  0  229.408    0.140
19  2  0.  0.
-1  2  3  -0.0710102  0.0859504  6.45581  -2.7  0  258.26    2.808
1  0  -211  -0.0953859  0.0832912  0.51837  -2.7  0  258.26    0.140
20  2  0.  0.
-1  2  3  -0.0337656  0.0191668  7.0737  -2.7  0  245.641    2.808
1  0  -211  0.0936591  0.0313615  0.272866  -2.7  0  245.641    0.140
21  2  0.  0.
-1  2  3  0.0192007  0.204854  7.41405  -2.7  0  240.204    2.808
1  0  -211  0.0409505  0.0219344  0.165885  -2.7  0  240.204    0.140
22  2  0.  0.
-1  2  3  -0.0181499  0.101935  5.75203  -2.7  0  235.53    2.808
1  0  -211  -0.00853494  -0.009758  0.658484  -2.7  0  235.53    0.140
23  2  0.  0.
-1  2  3  -0.0373251  -0.0822757  7.24046  -2.7  0  235.336    2.808
1  0  -211  -0.0479111  0.0878717  0.290313  -2.7  0  235.336    0.140
24  2  0.  0.
-1  2  3  0.321955  -0.0783166  6.01192  -2.7  0  244.03    2.808
1  0  -211  0.0405096  -0.0351959  0.682862  -2.7  0  244.03    0.140
25  2  0.  0.
-1  2  3  -0.195757  0.274411  6.40932  -2.7  0  250.341    2.808
1  0  -211  0.0344585  0.125424  0.538128  -2.7  0  250.341    0.140
26  2  0.  0.
-1  2  3  -0.141723  0.116294  6.87121  -2.7  0  233.964    2.808
1  0  -211  -0.0274098  -0.111013  0.521619  -2.7  0  233.964    0.140
27  2  0.  0.
-1  2  3  -0.25112  0.197521  7.01031  -2.7  0  249.559    2.808
1  0  -211  0.0784592  -0.0114859  0.641293  -2.7  0  249.559    0.140
28  2  0.  0.
-1  2  3  0.130384  0.0689558  6.75753  -2.7  0  227.004    2.808
